damageType,peakAmplitude,energy,durationMs,riseTimeMs,dominantFrequencyHz,temperatureC,humidityPct,logEnergy,energyPerDuration,riseRatio,freqXRise,tempXHumidity
0,65.1048168404463,0.10895890085536364,3.9631452233089366,0.1200308955179648,206.44712103576882,24.056275769097876,31.030355008054844,0.10342164803800906,0.027493037654671388,0.030286776980064274,24.780032815029,746.4747772867747
0,82.95891763160091,4.403025526085026,2.749373916645501,1.0613028876294601,338.1882641686234,17.17311878477818,58.335555364154104,1.686959079278869,1.6014647914668287,0.386016205800174,358.9201813245547,1001.8034216446223
2,61.56909952505352,4.405398825805297,1.7584046953827408,0.6156576926644526,195.49879670189867,25.622278280258918,54.29051858716694,1.6873982366770512,2.505338411216197,0.3501228666421675,120.36033809616782,1391.0467752199606
2,68.33657406550333,6.225260391055434,3.7195807850303737,1.1220911537943832,434.074813864575,27.048401866343774,51.171445457020226,1.9775832736335495,1.67364570117936,0.3016714029468835,487.07150872238304,1384.1058208031745
0,70.73829219076426,2.7496651282815012,4.4005754020784345,0.6271193733665122,425.1680659247322,37.603942457784754,73.79629807192569,1.3216665368699823,0.6248421801800754,0.14250849401883164,266.63113107817003,2775.0317462942257
0,52.86562481377743,4.115758140081057,4.097578801167014,1.4172131695284633,475.6880237539788,18.11419543469483,34.66178907949054,1.6323256073999208,1.0044366050773361,0.3458659950907675,674.1513318511073,627.8704215020628
2,53.722107566110104,7.678704388707325,2.731016284268073,0.35799210471234066,497.6848140325134,16.510563741168824,42.863579035437894,2.1608722535574727,2.811665544779151,0.13108384112337304,178.16723405886933,707.701853839225
2,69.66716085666621,7.681764137621338,1.1166124388418917,1.3239841661658514,197.99953467546987,36.646750097067276,73.70101266103141,2.1612247496829147,6.879525850158515,1.1857150432060723,262.14824881852854,2700.9025928896094
2,68.34635775925261,4.850969596826775,1.4283188114210024,1.205429598795447,422.9511059672144,37.668468798466414,66.02725371141825,1.7666073905572157,3.396279288655909,0.8439499565199958,509.83778197614987,2487.145546276984
0,79.04118247308787,6.5813595351470635,3.475333833485375,0.889105890635435,175.59914918810057,30.19694380181637,41.88182813083155,2.0256925417703426,1.8937344872410973,0.2558332330749821,156.12623793371077,1264.7032103840522
2,56.76161177765465,0.32345112774084367,3.215868520701498,1.8854412691775064,359.5391469224809,17.583515715363554,48.01667168162455,0.2802428154757103,0.1005797114088132,0.5862930207004307,677.8899454925203,844.3019011132974
2,40.39563242880725,0.9413749021333327,3.882708032311138,0.6328516972969611,166.64378641809606,37.2283530476071,23.883077728302688,0.6633964344970306,0.24245317811676662,0.16299234761679038,105.46080307868436,889.1276495326946
0,71.2176567069863,7.128028139984223,3.95187427914293,1.3686399648129761,423.36089988356923,19.52660261889226,22.9486779915687,2.095318352934491,1.8037082246275624,0.3463267979035513,579.428647119838,448.10971577028056
0,88.2244486583707,9.218048450260865,2.0975337306228417,1.6094857708662431,213.7593181204182,39.12972633186119,34.18801177986437,2.324155612555308,4.394708087732948,0.7673229504577848,344.0425809048838,1337.7675447765394
0,88.92690537229984,4.875748391551526,3.570006017528703,1.0949177520503803,334.3645160612666,25.049279575866393,63.954930481679995,1.7708334377133454,1.3657535498852489,0.30669913346765865,366.10164429121534,1602.0249338907017
0,77.26907245106659,1.86084224408526,0.9367476793663418,0.3554232544258019,238.5196212735732,36.037354612290834,68.08899333860106,1.0511160724167181,1.9864925049443596,0.37942261534741795,84.77542003746312,2453.7471981370745
0,89.57667466513183,3.1745530007190537,4.768513137696414,1.447560548712828,333.3249516675646,23.65539561060713,72.73739833797498,1.429007286874843,0.6657322542792921,0.3035664381984107,482.5080499355767,1720.6319333711156
0,69.85758172025668,9.944096116856413,3.342901145027948,0.5057129930290736,306.77145926508024,37.94451874461373,34.45941510788078,2.3928001434491217,2.9746904516296353,0.15127967328057065,155.13831284084026,1307.5459224894078
2,67.25041567701578,4.285929799295635,4.383982701409346,1.8484706776206405,150.14788008574476,21.92478824224325,21.467404301789692,1.6650485355974363,0.977633830060007,0.42164187304534784,277.5439536453993,470.66829342736077
0,76.764339580593,5.87175618477059,2.0541077526363183,1.955600556692983,446.950024489816,17.968441310800568,27.470839030376155,1.9274197045372023,2.8585434124546585,0.9520438030493252,874.0557167062266,493.60815887576354
0,41.897258942438,0.8785874546851024,3.9168252078074897,0.5967831254763926,469.03504325120247,39.66695600237818,38.75771453510511,0.6305201405431525,0.2243111213984723,0.1523639922166586,279.91219906940756,1537.4005572167475
0,52.08268548272653,8.515218658097565,4.2781658501748545,1.0390741926958682,106.5552101491257,34.076665392072606,56.547360327964626,2.252892480841143,1.9903900307533744,0.2428784271309631,110.71876896324137,1926.9454767010116
0,76.03389646150359,4.7743044911540515,4.097099584825996,1.1989514915374868,403.0596905098841,33.86343119335818,34.20338606521189,1.7534178147228499,1.1652888567405464,0.2926342078620494,483.24901711546335,1158.2440105991689
0,49.17587648206964,9.228693058786758,2.4962467841843567,1.2375482557625648,319.5758938275862,38.654930684135614,40.471256972390336,2.3251968160627556,3.697027520378845,0.49576358539683846,395.49058999009185,1564.4136329675887
0,47.31227628253903,5.322150358318406,0.6467777361513494,1.388347572734784,220.7875173806916,34.805520520896195,26.20413115601876,1.8440593968573966,8.228716081026318,2.146560549526868,306.52981384562213,912.0484246830663
2,50.983113320206414,2.5193092335048606,2.163122674242819,1.6529940592297894,435.3635608183881,36.199862497442105,67.32077623225337,1.2582647298707492,1.164663134228724,0.7641702798055152,719.6533796379226,2437.0028428286405
0,85.10204662480818,9.880008432689031,3.1336749748228603,0.38385434031947596,134.89420392098745,30.33825440993747,26.26715828225156,2.3869270164908265,3.1528504111207405,0.12249334835409163,51.779725659011504,796.899730593044
0,68.47778976756416,1.908442777353293,0.9665687285806402,1.8495031932965518,282.1460355322568,38.39496494109018,47.60067783579771,1.0676178098939941,1.9744511910247184,1.9134730294993698,521.8299936928713,1827.6263566775815
0,45.302192957502385,2.728602089924913,4.436342578081246,1.000958072359502,348.4310304657522,18.064345086927524,21.18731028572175,1.316033388591032,0.6150566692946998,0.22562686599203627,348.76485260523424,382.7348844650867
0,59.219965777034744,6.648837663848163,0.7278345691209374,1.4428946056563787,185.5909271550214,23.196204837842473,31.022852102587862,2.0345536969282363,9.135094629921857,1.9824485767405569,267.78814765074634,719.6124320257201
0,75.89504703259095,6.188262463155706,4.613644821469469,0.7614248115488965,376.83385155087234,23.035611235191823,42.91428332247661,1.9724494823275485,1.3412958089792255,0.1650375876369215,286.9306444023678,988.5567470534472
0,86.40545189185828,5.029186747111257,4.355016107627325,1.6987944387520555,492.12864892530934,28.589684586210538,79.79767256388496,1.7966121338345349,1.1548032482137545,0.39007764765250963,836.0254119448782,2281.390289315177
0,60.14013529406998,7.358009833882377,4.173516772453203,1.8830404517745118,308.66546575199527,19.237698963008004,68.72347400642751,2.1232203406082304,1.7630239040724693,0.45118794399085554,581.2295580768273,1322.081504627758
0,63.99294660152141,4.217025080296303,3.64762689425927,1.5399351097373004,313.08231578524754,17.394781243425484,57.42807303570431,1.6519273314460479,1.1561009945762728,0.4221745135613761,482.1264503155633,998.9487676875381
2,58.49353522612417,8.150663935022058,3.800972151914352,0.8079582637535122,119.12396925921857,26.154543915286723,36.17441979013945,2.2138264378595895,2.1443629706460734,0.21256621502648623,96.24719537410499,946.1254510112194
0,47.754993662060585,1.7978211008107852,2.4524688301586073,1.8254835771157651,316.4087079379867,35.27993717041577,30.42504669450132,1.0288409359614066,0.7330658309302612,0.7443452714535445,577.5988999972134,1073.3937357889727
0,57.860900270527786,6.652250278982482,4.099160479649626,0.5583669908923565,425.56844024152724,24.613799009956907,26.102490143059228,2.034999758698962,1.6228323609206634,0.1362149624696037,237.62336939641523,642.4814460406411
0,74.08113376548329,1.600673595689048,1.1271117026561581,1.1851670854941836,343.8716691485285,20.006167860596925,39.808637038194476,0.9557704867382536,1.4201552445218084,1.0515081004848161,407.5453839087817,796.4182748876947
0,46.60113862550533,8.601506117474358,4.294535879060693,0.9736210317473182,275.6939517604052,35.753494150169836,33.230642097792646,2.2619199734051874,2.00289539072513,0.22671158401411934,268.42142975946103,1188.1115678498168
0,76.97245245843999,1.7547081663257806,2.2897645666477815,0.608579306394829,384.0116341647251,24.756972525927946,33.05205716220196,1.0133115082556592,0.7663268931157738,0.26578248054811593,233.70153396751323,818.2688710900339
0,47.1730732737062,5.6062038178129265,1.0865382915704533,1.5978254668764877,399.87760631370526,21.010840528384307,23.320438621837198,1.8880091799308671,5.159692816449082,1.4705652615031484,638.9346230016484,489.9820169353957
2,81.6381177435851,5.595304449660068,2.185744488937854,0.587620860297001,397.15380392798255,39.138557022196004,52.97476449463987,1.8863579488126474,2.5599078382574643,0.2688424302433222,233.37585993438756,2073.355840910867
0,68.66035228165718,2.831700395764201,4.784580205447019,0.7903221220437304,195.91545796933198,16.172461083231717,21.834520385667915,1.343308672230571,0.5918388393908506,0.16518107923950903,154.83632048349173,353.11793120824393
0,56.5707759585641,0.1727358396702906,4.217154640778139,0.622109382355201,369.15987836735235,20.946844567912457,43.3903070120786,0.1593393436877825,0.04096028113363607,0.14751875028239678,229.6578239214347,908.8900167360124
0,75.9215224150084,5.913515495352759,4.498837800642501,0.4818845233469127,478.31423849603414,28.135145698392634,36.36876486940431,1.9334782631621346,1.3144540339970072,0.1071131133640987,230.49222882770292,1023.2404984712738
2,59.81892333808667,0.9013888873125772,0.9240696931575485,1.646711061595187,317.30187685979865,39.89916180887358,33.15951908337996,0.6425846124493162,0.9754555246071636,1.782020418793707,522.5045104899443,1323.0370174122083
2,65.08246644465312,0.915414426941269,1.7130166040459023,1.9166603727015883,449.72885380361606,18.02504916081706,57.62070567148001,0.6499340101545292,0.534387363659634,1.1188802071005666,861.9774725458968,1038.6160524093975
0,87.01165090540317,4.19340892504376,4.283476734615665,0.2503447937210104,410.83972131940226,35.94636652474357,68.42190712254263,1.6473903071968852,0.9789731997739014,0.05844429869267694,102.85158528610314,2459.51895174888
0,66.0968676727724,1.7004576633202533,1.2190874421669553,0.9907461712209868,302.90754567162594,22.066538930289514,38.6075961344164,0.9934212635793725,1.3948611104529562,0.8126949199475907,300.1044911081096,851.9360231049944
0,85.09295419108952,5.221153771749292,2.0877911800233857,0.48735092635778443,119.90436585964832,37.03799675900915,70.74183564161848,1.8279553833995996,2.5008026768705904,0.23342896120115111,58.43550377604231,2620.135879220623
0,61.68731038607672,8.089040487553364,1.0664321258710185,0.4537531748844402,282.086976594763,30.58902090167647,45.20981364222237,2.2070693456930406,7.585143293528,0.42548715841979445,127.99786122342648,1382.9239344628381
0,58.16676414447632,3.235955025011751,4.920657605310805,0.7109921109161184,117.06804514713465,31.05928575573356,69.79119592521656,1.4436088103579023,0.657626537867464,0.14449127900074846,83.23445653998472,2167.6646974756886
0,55.990100705178946,5.694863637700176,4.042219416333998,0.9052815894630355,338.59967805150836,23.308541367447845,22.29223976928303,1.9013406111538091,1.4088457481274006,0.22395656846457404,306.5280547381416,519.5995928353994
2,68.51712844913224,3.8758547157496257,0.8337053191547965,0.3108830128540915,227.32070701459992,31.246454882935332,72.99163342626264,1.5842954153895652,4.648950446518603,0.37289316226177144,70.67014628082103,2280.72978068547
0,71.53819962009618,6.214929957039469,4.339297580009443,1.4023762067796928,214.74778495719465,27.20036548091805,67.93118457158593,1.976152484214674,1.4322433164461479,0.3231804643314278,301.1571840826118,1847.753047898839
2,57.78503193008213,8.982010814235412,3.9515354801348956,1.9528430474870868,199.69436987976525,15.982920997898923,70.10867037418582,2.3007845544204444,2.273043190271137,0.4941985355577325,389.9717618420143,1120.5413398583487
0,72.7791741394804,6.525280401087936,1.5023792168631096,1.9960885281239533,108.77515114408504,34.791341189709,77.3522613456575,2.0182680725437536,4.343297835757063,1.3286183046991846,217.12483134365726,2691.188916272309
2,53.98582434103467,5.788890403598107,0.5542447887697144,0.23013615184849182,148.82804467058617,34.70248931150171,60.71892893871096,1.9152875119572295,10.444645616692227,0.41522474637846724,34.25071348762414,2107.0979825014488
0,86.14663742756852,5.094998220106679,2.3068578423355097,1.1657560946921592,360.72660220742085,33.20350773872252,57.7337273826018,1.807468470908037,2.2086312067450153,0.5053437074873778,420.51923504089496,1916.9622639335153
0,47.41985933670256,1.9526027918266706,2.2966495282467476,0.5288052162134145,160.73108003890923,21.329482386672876,65.06190394228537,1.0826870836659608,0.8501962392656747,0.23025072380856565,84.99543353219102,1387.7367341803783
0,79.2024649588232,6.222417937314734,0.5828228633518402,0.3984802486461878,149.88024271143735,31.001468083683505,44.60962098250786,1.9771897912050556,10.67634495587447,0.6837073040589214,59.72431638280453,1382.9637411144356
0,45.6112544810287,8.015769930560172,3.2641611265909374,0.591715472852609,257.78053788744705,23.54890486878987,75.19938946996794,2.198975258505962,2.4556906413905417,0.1812764290439889,152.5327328682706,1770.8632688193536
0,49.60472298017187,1.8009610817886677,1.6915156667625217,0.347696722528132,433.6903195670427,36.8397447979954,60.54063978734132,1.0299626017825385,1.064702572477865,0.20555335629471674,150.79270270563893,2230.3017196730207
0,65.52616154610861,7.754607410747128,2.3504112280862244,1.6703817827394933,161.11578734940989,31.517969600027264,55.120351620013786,2.1695801230130494,3.299255601778742,0.7106763968701633,269.1248761001844,1737.281566702408
0,44.947003284962854,9.973470250299313,3.356289531107296,1.8640777979175789,349.5785800069929,21.169454217753906,75.33085144709793,2.3954805643076926,2.9715762474785357,0.5553983887982955,651.6416696185895,1594.7130108937602
0,85.54091079448696,7.99522006127812,1.654981419318744,0.16582007583223268,270.1479979634671,30.55180592148806,69.02657036315291,2.196693331947942,4.831002915168238,0.1001945241780967,44.795961508227954,2108.8863811609876
2,78.2760811285786,1.9686705888860518,2.0488385543132432,1.7450107032936273,302.93950660580964,38.383842893527316,69.05070394302831,1.0881142394362497,0.9608715068064193,0.8517072756269676,528.6326814776284,2650.4313718366657
0,69.59809573406555,6.74233838903431,2.042376034060412,1.9610763401665499,420.4304017539534,15.94896526089456,42.1830927161067,2.046703759419643,3.301222828995886,0.9601935723206507,824.4961135663951,672.7766803262801
0,62.275712142896126,3.4470510241586827,4.265283988934819,0.3489475586517391,316.7669777712519,28.652849680092412,36.893262880704455,1.492241185300982,0.8081644816854328,0.08181109617952607,110.53506355476806,1057.0971155289578
0,75.73664064983666,6.377475884073366,4.892170851009119,1.0237296306759198,273.15716620268324,15.456946861598578,37.70056930528578,1.9984315589815451,1.303608577520932,0.20925876504594126,279.63908487315376,582.7356964038167
2,44.86668576823208,0.6376013750096178,3.9747589489510844,1.7713779359321424,113.19047991415997,20.547602162346067,65.72935182344841,0.49323259501384387,0.16041258934151895,0.44565669482915404,200.5031186775133,1350.580571657094
0,85.10992714687148,2.4715980189223097,3.6307883261029845,0.3946411130284242,417.1421947532532,33.896528951992146,75.5087210793281,1.244615012135154,0.680733162314405,0.1086929552436901,164.62146002854354,2559.4835501933444
2,62.779097817948994,8.731614531785764,1.2089447722192699,1.4232135769652556,308.298475211687,36.374716108044794,32.50724964556714,2.275379815812325,7.222509028065085,1.1772362225882749,438.77457567895925,1182.4419773108445
2,58.00066297044283,0.4557962016944034,4.79167417726254,0.6065068292259062,479.791207897431,29.43555823939039,49.12041596255688,0.37555296861385473,0.09512253647321185,0.12657513987572513,290.9966441923384,1445.8868648089244
2,79.16732076190263,4.016034237223138,1.0363797197287496,1.0861897307335258,471.71336784876934,37.76699709154494,55.47648643357377,1.6126396289100242,3.8750606180080887,1.0480615454515192,512.3702160070593,2095.1803017859124
0,82.33681082911158,7.499405477458263,4.644554674442365,0.9890020400615512,452.6464922208315,32.09610271601245,32.258939280908386,2.1399962172216473,1.6146662065849524,0.2129379691671501,447.6683042331074,1035.3862286696444
0,42.125174634445905,5.275408505277444,3.4279404265751894,1.5452637510623815,359.3364738863968,24.923136637030566,58.70660006946933,1.8366385833415264,1.5389440447621887,0.45078489085827966,555.269627531223,1463.1526150268924
0,64.81953724687732,2.9267008136550072,3.639447656268617,1.3554694634665516,345.65219720855316,22.925993823264022,68.58435637821634,1.3677995856945162,0.80416071065455,0.3724382355470559,468.52099829631226,1572.3645306995263
0,47.78364402013406,7.234080229918535,4.467503331044053,1.1332662452017355,230.40424260028095,35.622388143195785,44.250831741851016,2.108281667035795,1.6192668911178931,0.25366880810738907,261.10935089017016,1576.3203039674654
2,69.1799374341318,7.057257030734019,1.2681539939491868,1.8316305265284223,368.5250519173246,27.711046617065943,45.2396875848347,2.086573179829472,5.564984271947019,1.444328161459714,675.0017348822435,1253.6390916048538
0,68.67864946477414,4.595608014076977,0.5441432960850523,1.8515860621944338,415.7615882426266,24.022833157095555,48.51111081119641,1.7219820068295957,8.44558418185246,3.402754523516213,769.8183619858686,1165.3743212827458
2,76.4918655393287,5.548086191057324,1.835651240821012,0.22674018302111315,495.36406464062395,16.376876598321257,75.83227692458411,1.8791728223815312,3.0224075617849344,0.12352029512953752,112.3189386786976,1241.8958413636385
0,84.97143772569456,0.5192014733431644,0.9272720449425942,0.20615362510980123,468.59935733355354,24.28491202318988,23.771209938739563,0.4181848503306112,0.5599235695445852,0.2223227004784382,96.60345623843519,577.2817420470672
0,86.47898441246944,9.63742239317069,3.0785078233534335,0.5203384869020206,497.39531393428723,38.105332950309574,48.72946704787222,2.364378198283755,3.130549911246481,0.16902295422306685,258.8139250447225,1856.8525663503099
0,83.00705106884449,8.390815186171277,3.190146102283525,0.36784867749634176,354.55418191249476,26.0397164738672,36.01500740301232,2.2397321037407703,2.630229123413841,0.11530778393912226,130.42228691730858,937.820581578669
0,60.52103968764716,9.160293345851356,1.9362687518344384,1.0457010829564615,454.85436012788415,23.960119036901816,36.616008078166345,2.3184873143566946,4.73089974579862,0.5400598868136228,475.64169697319676,877.3239122090241
0,67.71084422694918,9.729915803124653,4.729401468826821,1.65550523136113,212.93963835393527,27.448996563805004,22.85496654960336,2.3730357097455252,2.057324984410398,0.35004540051699096,352.522685259087,627.345898285941
2,45.11930458603005,4.5867460034994165,3.1451243131502613,0.6620326379660119,400.75790097696563,23.633057167805006,36.38211910253828,1.7203970073887067,1.458367157164983,0.2104949032373534,265.3148103695023,859.8207006361778
0,64.6889458766058,1.5437847503159194,2.1453733535349837,0.15994048382993423,209.97762779598293,35.5773706413496,66.42641034902613,0.933653031173312,0.7195879205697171,0.07455135189704692,33.58392338315136,2363.2770213616836
0,63.78335992121425,4.685840658076449,3.838297415422169,1.517538654808395,460.5031168672051,37.224168362384376,45.13750265143885,1.7379789892829312,1.2208122901703438,0.3953676566883452,698.8312805057315,1680.2059981547309
0,86.72714615132207,6.87877474114432,4.346419375506988,1.3015678243746764,433.5818964010523,39.975420999820386,49.553357588379285,2.064172402077513,1.5826302404014903,0.2994574871696211,564.336245586964,1980.9163315501062
0,70.68285151044793,5.029605368445817,4.23844526743544,0.30451438690905,177.15163165015304,26.283911995209685,68.4811858177096,1.79668156389531,1.186662809377054,0.07184577544239538,53.945220501884215,1799.9534613602807
2,87.66067180114817,4.8676527107324254,0.7879854039762271,1.1040311774962048,361.3278382189653,30.712812492755724,67.9866845206041,1.7694546749458866,6.177338674257067,1.4010807458173586,398.9171986910425,2088.062293685452
0,45.04197421909224,3.6664061323878148,2.8743745988473095,0.16625588077335585,318.3945768513234,38.954209201900625,33.95495966150791,1.5403892106146253,1.2755491694986896,0.05784071458188793,52.93497080787671,1322.6886020964757
0,87.32411886336261,7.3751773157060265,4.858659352253534,1.4469929095691125,383.4139917928426,19.202654919817576,44.791340144714724,2.1252722495116063,1.5179449269859362,0.2978173205120814,554.7973275538332,860.1126481951287
0,59.79149346284456,2.4882567735163006,3.6318872378775495,0.544594986020017,335.761469314955,38.67844722718479,44.09569353966644,1.2494021195975966,0.685113994610257,0.14994820883763854,182.85401268763826,1705.5529555201017
0,83.88124732171511,5.493426622308324,4.713820251059782,1.7390864723416992,152.7928121237929,28.448604344965723,38.62408643004895,1.8707903763283422,1.16538737790718,0.36893355701263963,265.719912635535,1098.801353034222
0,40.666714154980355,7.871539345269108,3.826626564078351,0.19082031930741414,247.29600516194296,24.40605186908472,21.188910441728023,2.1828483263904426,2.057044034336019,0.049866459690292124,47.18910266844989,517.137647290205
0,73.57113122967797,6.892149028921757,1.2001220379926865,0.8844980175734765,135.6036045618234,19.876646756678603,44.45779622339781,2.065868471525128,5.742873483474652,0.7370067289597315,119.94111941075043,883.6719111128783
2,48.49023380116362,8.533421309323254,3.9579126260054185,1.1561538824546134,356.7299836069478,24.821940093099514,21.607498656594366,2.2548036573658083,2.156040851749609,0.2921120276526869,412.4347555351433,536.3400372157136
0,70.62922274738472,3.536316957896346,2.4067792975535056,1.0559594241607686,178.6247013468926,39.37943636566836,24.461267417219457,1.5121154400636727,1.4693150142561957,0.4387437706623756,188.620436775154,963.2709236799905
2,45.10245588923636,9.089286370478897,2.5745179882542715,0.5715941617441013,272.4582160731672,16.456164424007746,41.66245732368039,2.3114741054499057,3.5304808169711634,0.2220198749248933,155.73552562663522,685.6042480266902
